date,dictatorship_basket_yield,democracy_basket_yield,dictatorship_duration,democracy_duration,dictatorship_price_return,dictatorship_carry,dictatorship_total_return,democracy_price_return,democracy_carry,democracy_total_return,index_return,cumulative_index
2011-11-25,3.854757610733162,2.7950548831648,7.934628872514442,8.56453126868902,0.0026327339371472777,0.000747680368111215,0.003380414305258493,0.0008793340447914198,0.0005394850081127253,0.001418819052904145,0.001961595252354348,87.92455603837485
2011-12-02,3.814714273651604,2.764480341845803,7.934628872514442,8.329012376543744,0.003177290185591587,0.0007412995405256082,0.003918589726117195,0.002546557330530728,0.0005375105544547693,0.003084067884985497,0.0008345218411316981,87.99793100076067
2011-12-09,3.850187478847935,2.77305197091639,7.934628872514442,8.329012376543744,-0.002814667181514383,0.0007335988987791545,-0.002081068282735228,-0.0007139320461606178,0.0005316308349703467,-0.00018230121119027106,-0.001898767071544957,87.83084342701235
2011-12-16,3.8004579947347326,2.6698947597920824,7.934628872514442,8.577610708589233,0.003945850004598652,0.0007404206690092182,0.00468627067360787,0.008848423988080627,0.0005332792251762288,0.009381703213256857,-0.004695432539648986,87.41843962680034
2011-12-23,3.819308078806666,2.7542085543730397,7.934628872514442,8.329012376543744,-0.0014956842132648775,0.0007308573066797561,-0.0007648269065851213,-0.007022506385781605,0.0005134412999600158,-0.006509065085821589,0.005744238179236468,87.92059196527389
2011-12-30,3.8178340235689863,2.6752144082128284,7.934628872514442,8.582235521539726,0.00011696081248574794,0.0007344823228474357,0.0008514431353331836,0.006779463671698661,0.0005296554912255846,0.007309119162924246,-0.006457676027591063,87.35282926620812
2012-01-06,3.8074364077823013,2.7068363076618303,7.927371570368471,8.57979401928163,0.000824257637869808,0.0007341988506863435,0.0015584564885561514,-0.002713093837708711,0.0005144643092716978,-0.0021986295284370135,0.003757086016993165,87.68102135958897
2012-01-13,3.711029147111441,2.6576779645604,7.927371570368471,8.57979401928163,0.007642561774192791,0.0007321993091889041,0.008374761083381695,0.004217684581394451,0.0005205454437811212,0.004738230025175572,0.0036365310582061232,87.99987611697834
2012-01-20,3.7729977402418107,2.7310499580234358,7.927371570368471,8.331195687236141,-0.004912480634374222,0.0007136594513675849,-0.004198821183006637,-0.006112764355031613,0.0005110919162616154,-0.005601672438769998,0.0014028512557633611,88.12332685369607
2012-01-27,3.6838451230872424,2.66979914477841,7.927371570368471,8.584418832232123,0.007067459226550687,0.0007255764885080405,0.007793035715058728,0.0052580263471013215,0.0005252019150045069,0.005783228262105828,0.0020098074529528998,88.30043777278563
2012-02-03,3.7318989598132903,2.6229074634155993,7.927371570368471,8.571818499804671,-0.0038094061910920046,0.0007084317544398544,-0.0031009744366521505,0.004019469817926861,0.0005134229124573865,0.004532892730384248,-0.0076338671670363985,87.62636396003703
2012-02-10,3.7769285292994668,2.612979010204744,7.934628872514442,8.571818499804671,-0.0035729292216191075,0.0007176728768871712,-0.002855256344731936,0.0008510489890725581,0.0005044052814260768,0.0013554542704986349,-0.004210710615230571,87.25739469913644
2012-02-17,3.792031562394952,2.635546847295354,7.934628872514442,8.31859535480869,-0.0011983696246197907,0.0007263324094806667,-0.000472037215139124,-0.0018773270479002897,0.0005024959635009123,-0.0013748310843993772,0.0009027938692602532,87.33617014011844
2012-02-24,3.773242166474304,2.630185497989063,7.934628872514442,8.571818499804671,0.0014908688336908037,0.0007292368389221061,0.00222010567261291,0.0004595651316758163,0.0005068359321721835,0.0009664010638479998,0.00125370460876491,87.44566389913497
